Museum Name,Museum Type,Latitude,Longitude,Income,Revenue,State
ATMORE HISTORICAL SOCIETY,HISTORIC PRESERVATION,31.00903,-87.49114,0.0,0.0,AL
AUBURN PRESERVATION LEAGUE,HISTORIC PRESERVATION,32.61251,-85.47712,0.0,0.0,AL
AUTAUGA COUNTY HERITAGE ASSOCIATION,HISTORIC PRESERVATION,32.45953,-86.47176,112856.0,51666.0,AL
AUTAUGA GENEALOGICAL SOCIETY,HISTORIC PRESERVATION,32.46438,-86.42472,0.0,0.0,AL
B BATTERY 711 AAA GUN BATTALION MEMORIAL,HISTORIC PRESERVATION,30.87652,-87.78158,0.0,0.0,AL
BALDWIN COUNTY EXPRESS,HISTORY MUSEUM,30.50572,-87.60636,0.0,0.0,AL
BALDWIN HERITAGE MUSEUM ASSOCIATION,GENERAL MUSEUM,30.39654,-87.56298,63718.0,56883.0,AL
BARBER VINTAGE MOTORSPORT MUSEUM,GENERAL MUSEUM,33.50171,-86.62444,5329649.0,0.0,AL
BARBOUR COUNTY GOVERNORS TRAIL,HISTORIC PRESERVATION,31.84169,-85.43541,0.0,0.0,AL
BARE HANDS GALLERY,ART MUSEUM,33.51634,-86.80581,54487.0,54487.0,AL
BAYBEARS CHARITIES,GENERAL MUSEUM,30.64483,-88.11585,21702.0,13548.0,AL
BELLE MONT MANSION,HISTORIC PRESERVATION,34.68412,-87.67689,0.0,0.0,AL
BELLINGRATH GARDENS AND HOME,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",30.4637,-88.15263,3110338.0,2733087.0,AL
BERMAN MUSEUM OF WORLD HISTORY,GENERAL MUSEUM,33.65842,-85.82646,150662.0,143128.0,AL
BESSEMER HALL OF HISTORY,HISTORY MUSEUM,33.40094,-86.95051,9281.0,8783.0,AL
BIRMINGHAM BLACK RADIO MUSEUM,GENERAL MUSEUM,33.49047,-86.80692,0.0,0.0,AL
BIRMINGHAM BOTANICAL GARDENS,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",33.48904,-86.77441,0.0,0.0,AL
BIRMINGHAM CIVIL RIGHTS INSTITUTE,HISTORIC PRESERVATION,33.5128,-86.81171,2736160.0,2736160.0,AL
BIRMINGHAM HISTORICAL SOCIETY,HISTORIC PRESERVATION,33.49589,-86.78154,210641.0,136632.0,AL
BIRMINGHAM HISTORY CENTER,HISTORY MUSEUM,33.51496,-86.80949,188366.0,188366.0,AL
BIRMINGHAM JEFFERSON HISTORICAL SOCIETY TERM,HISTORIC PRESERVATION,33.50743,-86.747,16565.0,16565.0,AL
BIRMINGHAM LANDMARKS,HISTORIC PRESERVATION,33.51496,-86.80949,3894335.0,3837208.0,AL
BIRMINGHAM MUSEUM OF ART,ART MUSEUM,33.52206,-86.80939,25404.0,25404.0,AL
BIRMINGHAM ZOO,"ZOO, AQUARIUM, OR WILDLIFE CONSERVATION",33.48437,-86.77398,10969184.0,8932428.0,AL
BLACK BELT MUSEUM,GENERAL MUSEUM,32.73363,-88.1937,0.0,0.0,AL
BLACK FREEDMEN'S LIVING HISTORICAL FARM FOR CHILDREN,HISTORIC PRESERVATION,32.00294,-86.96219,0.0,0.0,AL
BLACK HISTORY MUSEUM AND RESEARCH LIBRARY,HISTORY MUSEUM,30.69402,-88.05621,0.0,0.0,AL
BLOUNTSVILLE HISTORICAL SOCIETY,HISTORIC PRESERVATION,34.1104,-86.60181,0.0,0.0,AL
BLUE AND GREY MUSEUM OF NORTH ALABAMA,HISTORY MUSEUM,34.59053,-86.98777,34828.0,34828.0,AL
BRAGG-MITCHELL MANSION,HISTORIC PRESERVATION,30.69172,-88.0876,0.0,0.0,AL
BRIDGEPORT AREA HISTORIC ASSOCIATION,HISTORY MUSEUM,34.94947,-85.71959,8095.0,8095.0,AL
BROWN HAWKINS RURAL LEARNING CENTER,HISTORIC PRESERVATION,32.3314,-86.25291,0.0,0.0,AL
BROWNS CREEK PRESERVATION ASSOCIATION,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",34.36512,-86.34533,0.0,0.0,AL
BRUNDIDGE HISTORICAL SOCIETY,HISTORIC PRESERVATION,31.72046,-85.81574,64294.0,-4221.0,AL
BURRITT MUSEUM,HISTORY MUSEUM,34.72003,-86.53769,1423105.0,1252295.0,AL
BURRITT ON THE MOUNTAIN,GENERAL MUSEUM,34.72003,-86.53769,0.0,0.0,AL
BUTLER COUNTY HISTORICAL & GENEALOGICAL SOCIETY,HISTORIC PRESERVATION,31.83257,-86.62734,0.0,0.0,AL
CALHOUN COUNTY SPORTS HALL OF FAME,GENERAL MUSEUM,33.82798,-85.78071,28050.0,28050.0,AL
CALHOUN FINE ARTS GALLERY,ART MUSEUM,34.64853,-86.95033,0.0,0.0,AL
CAMP MCDOWELL,GENERAL MUSEUM,34.00155,-87.38654,0.0,0.0,AL
CAPRI COMMUNITY FILM SOCIETY,GENERAL MUSEUM,32.35213,-86.29161,419396.0,419396.0,AL
CARL ELLIOTT HOUSE MUSEUM,HISTORIC PRESERVATION,33.83576,-87.26488,0.0,0.0,AL
CENTER FOR CULTURAL ARTS,GENERAL MUSEUM,34.01391,-86.00513,2714683.0,1745386.0,AL
CENTER POINT WOMENS PRESERVATION SOCIETY,HISTORIC PRESERVATION,33.66709,-86.67516,0.0,0.0,AL
CENTRAL CARVER FOUNDATION,GENERAL MUSEUM,34.02423,-86.01404,1018.0,1018.0,AL
CENTRAL CARVER LEGACY MUSEUM,GENERAL MUSEUM,34.00027,-85.95643,1018.0,1018.0,AL
CHAMBER COUNTY MUSEUM,GENERAL MUSEUM,32.90652,-85.43804,0.0,0.0,AL
CHEAHA STATE PARK,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",33.48103,-85.80863,0.0,0.0,AL
CHEROKEE HISTORICAL MUSEUM,HISTORIC PRESERVATION,34.15357,-85.67829,0.0,0.0,AL
CHICKASAW HISTORIC PRESERVATION SOCIETY,HISTORIC PRESERVATION,30.7655,-88.08103,0.0,0.0,AL
CHILDREN'S MUSEUM OF ALABAMA,CHILDREN'S MUSEUM,32.38083,-86.31088,50286.0,50286.0,AL
CHILDREN'S MUSEUM OF THE SHOALS,CHILDREN'S MUSEUM,34.84045,-87.64879,88560.0,88560.0,AL
CHOCTAW COUNTY GENEALOGICAL SOCIETY,HISTORIC PRESERVATION,32.03716,-88.17437,0.0,0.0,AL
CHOCTAW COUNTY HISTORICAL MUSEUM,ART MUSEUM,32.11194,-88.23785,0.0,0.0,AL
CHOCTAW COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,32.0877,-88.21657,0.0,0.0,AL
CHOM INCORPORATED OF TUSCALOOSA COUNTY,CHILDREN'S MUSEUM,33.21045,-87.56584,611829.0,600563.0,AL
CHRISTENBERRY PLANETARIUM,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,33.46435,-86.7954,343788271.0,208251061.0,AL
CHURCH GALLERY,ART MUSEUM,34.74054,-86.62928,0.0,0.0,AL
CIVIL RIGHTS MEMORIAL CENTER,GENERAL MUSEUM,32.37641,-86.30306,0.0,0.0,AL
CLARKE CO HISTORICAL MUSEUM,HISTORIC PRESERVATION,31.68673,-87.78712,0.0,0.0,AL
CLARKE COUNTY HISTORICAL SOCIETY & MUSEUM,HISTORIC PRESERVATION,31.68673,-87.78712,128509.0,124305.0,AL
CLAY COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,33.24363,-85.84636,0.0,0.0,AL
CLAY HOUSE MUSEUM,GENERAL MUSEUM,34.69313,-86.74973,0.0,0.0,AL
CLAY LEGACY ASSOCIATION,HISTORIC PRESERVATION,33.69993,-86.60455,0.0,0.0,AL
CLEMENTS HOUSE,HISTORIC PRESERVATION,33.23036,-87.58354,0.0,0.0,AL
COAST GUARD HISTORICAL SOCIETY,HISTORIC PRESERVATION,34.70098,-87.52815,0.0,0.0,AL
COLEMAN CENTER FOR THE ARTS,ART MUSEUM,32.48383,-88.29437,199297.0,199297.0,AL
COLLINSVILLE HISTORICAL ASSOCIATION,HISTORIC PRESERVATION,34.26189,-85.86513,0.0,0.0,AL
COLUMBIA HISTORIAL SOCIETY,HISTORIC PRESERVATION,31.27906,-85.12623,0.0,0.0,AL
CONDE CHARLOTTE MUSEUM HOUSE,HISTORIC PRESERVATION,33.24112,-87.5261,318188.0,318188.0,AL
CONFEDERATE MEMORIAL PARK,GENERAL MUSEUM,32.69091,-86.47413,0.0,0.0,AL
COOKS NATURAL SCIENCE MUSEUM,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,34.58039,-86.98293,18552.0,0.0,AL
COOSA COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,32.86725,-86.21548,0.0,0.0,AL
COOSA HISTORICAL PRESERVATION AUTHORITY,HISTORIC PRESERVATION,32.86725,-86.21548,0.0,0.0,AL
COST OF FREEDOM VETERANS MUSEUM,GENERAL MUSEUM,34.316,-86.49575,0.0,0.0,AL
COURTLAND HERITAGE MUSEUM,HISTORY MUSEUM,34.66655,-87.31032,0.0,0.0,AL
COVINGTON HISTORICAL SOCIETY,HISTORIC PRESERVATION,31.30243,-86.48793,0.0,0.0,AL
CRADLE OF THE CONFEDERACY RAILROAD MUSEUM OF MONTGOMERY,GENERAL MUSEUM,32.37375,-86.31101,0.0,0.0,AL
CRENSHAW COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,31.74659,-86.28191,0.0,0.0,AL
CULLMAN COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,34.18014,-86.85111,0.0,0.0,AL
CULLMAN COUNTY MUSEUM,GENERAL MUSEUM,34.17922,-86.84284,0.0,0.0,AL
DAPHNE MUSEUM,GENERAL MUSEUM,30.62109,-87.87618,0.0,0.0,AL
DEFENDERS OF FORT MORGAN,HISTORIC PRESERVATION,30.27212,-87.68308,0.0,0.0,AL
DEKALB COUNTY HOSIERY MUSEUM,GENERAL MUSEUM,34.47746,-85.76825,0.0,0.0,AL
DEPOT MUSEUM,GENERAL MUSEUM,34.43922,-85.71449,41388.0,41388.0,AL
DEXTER AVENUE KING MEMORIAL FOUNDATION,GENERAL MUSEUM,32.37289,-86.29625,0.0,0.0,AL
DISCOVERY 2000,GENERAL MUSEUM,33.51539,-86.80816,0.0,0.0,AL
DIVINE DESTINYS DANCE,HISTORIC PRESERVATION,33.72529,-86.65841,0.0,0.0,AL
DON KRESGE MEMORIAL MUSEUM,GENERAL MUSEUM,33.51784,-86.81185,0.0,0.0,AL
DONALD E. DAVIS ARBORETUM,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",32.6056,-85.49043,0.0,0.0,AL
DONNELL HOUSE BOARD,HISTORIC PRESERVATION,34.80508,-86.98225,0.0,0.0,AL
DOTHAN AREA BOTANICAL GARDENS,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",31.28818,-85.34601,254637.0,189558.0,AL
DURBIN GALLERY,ART MUSEUM,33.51394,-86.85365,0.0,0.0,AL
EARLYWORKS,CHILDREN'S MUSEUM,34.72861,-86.58469,0.0,0.0,AL
EAST ALABAMA ARTISTS,ART MUSEUM,33.65842,-85.82646,0.0,0.0,AL
EAST MONTGOMERY COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,32.35664,-86.09503,0.0,0.0,AL
EASTERN SHORE ART ASSOCIATION,ART MUSEUM,30.52659,-87.90355,487641.0,487641.0,AL
EDITH NEWMAN CULVER MEMORIAL MUSEUM,GENERAL MUSEUM,34.914,-88.0635,0.0,0.0,AL
EDMUND LAW ROGERS SMITH-HARRISON,HISTORY MUSEUM,33.17925,-86.60898,0.0,0.0,AL
EICHOLD GALLERY,ART MUSEUM,30.68574,-88.14806,35426734.0,34774309.0,AL
EICHOLD-HEUSTIS MEDICAL MUSEUM OF THE SOUTH,GENERAL MUSEUM,30.69757,-88.17356,0.0,0.0,AL
EIGHTH AIR FORCE HISTORICAL SOCIETY,HISTORIC PRESERVATION,33.42958,-86.82467,0.0,0.0,AL
ELMORE COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,32.53707,-86.20556,0.0,0.0,AL
ENDOWMENT FOR MCWANE SCIENCE CENTER,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,33.51539,-86.80816,465927.0,465927.0,AL
ENDOWMENT FOR THE PRESERVATION 0F ELEVATING HISTORY,HISTORIC PRESERVATION,30.67475,-88.09607,0.0,0.0,AL
EPES HISTORICAL ASSOCIATION,HISTORIC PRESERVATION,32.67166,-88.16305,0.0,0.0,AL
ESCAMBIA COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,31.10792,-87.07114,0.0,0.0,AL
ETOWAH HISTORICAL SOCIETY,HISTORIC PRESERVATION,34.02262,-86.04895,0.0,0.0,AL
EUFAULA HERITAGE ASSOCIATION,HISTORIC PRESERVATION,31.89681,-85.14599,266618.0,180582.0,AL
EUTAW AREA CHAMBER OF COMMERCE TRUST,HISTORIC PRESERVATION,32.88911,-87.90988,3350.0,3350.0,AL
EVELYN BURROW MUSEUM,GENERAL MUSEUM,34.07372,-86.7792,0.0,0.0,AL
EXPLORE CENTER,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,30.6708,-88.10646,2256563.0,2185174.0,AL
EXPLOREUM MUSEUM OF DISCOVERY,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,30.69034,-88.03979,2256563.0,2185174.0,AL
FAIRHOPE MUSEUM OF HISTORY,HISTORY MUSEUM,30.52517,-87.9029,7074.0,5738.0,AL
FAYETTE ART MUSEUM,ART MUSEUM,33.68726,-87.83088,0.0,0.0,AL
FAYETTE COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,33.68683,-87.82637,0.0,0.0,AL
FAYETTE HISTORICAL MUSEUM,HISTORIC PRESERVATION,33.68378,-87.83093,0.0,0.0,AL
FENDALL HALL,HISTORIC PRESERVATION,31.8911,-85.1683,0.0,0.0,AL
FITZGERALD AND FITZGERALD MUSEUM,GENERAL MUSEUM,32.35837,-86.29266,0.0,0.0,AL
FLOMATON AREA RAILROAD MUSEUM,GENERAL MUSEUM,31.026,-87.24941,0.0,0.0,AL
FOLEY MUSEUM AND ARCHIVES,GENERAL MUSEUM,30.40641,-87.68294,0.0,0.0,AL
FORT DALE PIONEER SETTLEMENT,HISTORIC PRESERVATION,31.60889,-86.61038,1.0,0.0,AL
FORT MIMS RECONSTRUCTION ASSOCIATION,HISTORIC PRESERVATION,31.4705,-87.42077,0.0,0.0,AL
FORT MORGAN FOUNDATION,HISTORIC PRESERVATION,30.69305,-88.04213,0.0,0.0,AL
FORT MORGAN STATE HISTORIC SITE,HISTORIC PRESERVATION,30.22975,-88.00148,0.0,0.0,AL
FORT PAYNE DEPOT MUSEUM,GENERAL MUSEUM,34.43922,-85.71449,41388.0,41388.0,AL
FORT TOULOUSE - FORT JACKSON,GENERAL MUSEUM,32.50421,-86.25495,0.0,0.0,AL
FORTSON MUSEUM & ARCHIVES,HISTORY MUSEUM,33.67461,-86.40964,0.0,0.0,AL
GADSDEN MUSEUM OF ART,ART MUSEUM,34.02262,-86.04895,0.0,0.0,AL
GADSDEN MUSEUM OF FINE ARTS,ART MUSEUM,34.01391,-86.00513,0.0,0.0,AL
GAINESWOOD,GENERAL MUSEUM,32.50857,-87.83547,0.0,0.0,AL
GARDENDALE HISTORICAL SOCIETY,HISTORIC PRESERVATION,33.69468,-86.83788,0.0,0.0,AL
GEE'S BEND QUILTING COOPERATIVE,GENERAL MUSEUM,33.25697,-86.83751,0.0,0.0,AL
GENEVA COUNTY ALABAMA HISTORICAL SOCIETY,HISTORIC PRESERVATION,31.0453,-85.87905,0.0,0.0,AL
GEORGE P MANN WILDLIFE AND LEARNING MUSEUM,GENERAL MUSEUM,32.61295,-85.39071,0.0,0.0,AL
GEORGE WASHINGTON CARVER INTERPRETIVE MUSEUM,GENERAL MUSEUM,31.22673,-85.39257,53324.0,53324.0,AL
GEORGE WASHINGTON CARVER MUSEUM,GENERAL MUSEUM,32.41399,-85.71709,0.0,0.0,AL
GORGAS HOUSE,HISTORIC PRESERVATION,33.20939,-87.54843,0.0,0.0,AL
GREENE COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,32.84129,-87.89041,11385.0,11385.0,AL
GREENE MUSEUM,GENERAL MUSEUM,32.47478,-85.00075,0.0,0.0,AL
GULF COAST EXPLOREUM SCIENCE CENTER,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,30.69034,-88.03979,2256563.0,2185174.0,AL
GULF COAST INTERNATIONAL MUSEUM,HISTORY MUSEUM,30.69651,-88.04401,0.0,0.0,AL
GULF SHORES MUSEUM,GENERAL MUSEUM,30.27485,-87.69586,0.0,0.0,AL
GULFQUEST,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,30.6959,-88.04303,0.0,0.0,AL
GUNTERSVILL HISTORICAL SOCIETY,HISTORIC PRESERVATION,34.36776,-86.37909,20867.0,13067.0,AL
GUNTERSVILLE MUSEUM & CULTURAL CENTER ASSOCIATION,GENERAL MUSEUM,34.34911,-86.3036,38330.0,38330.0,AL
GUNTERSVILLE MUSEUM AND CULTURAL CENTER,GENERAL MUSEUM,34.34911,-86.3036,38330.0,38330.0,AL
GURLEY HISTORICAL ASSOCIATION,HISTORIC PRESERVATION,34.7027,-86.43197,0.0,0.0,AL
HALL OF FAME OF DISTINGUISHED BAND CONDUCTORS,GENERAL MUSEUM,31.79828,-85.95519,0.0,0.0,AL
HAMMOND HALL GALLERY,ART MUSEUM,33.79791,-85.76118,0.0,0.0,AL
HANCEVILLE HISTORICAL PRESERVATION GROUP,HISTORIC PRESERVATION,34.11784,-86.76098,0.0,0.0,AL
HANK WILLIAMS MEMORIAL FOUNDATION,GENERAL MUSEUM,32.3801,-86.31167,0.0,0.0,AL
HANK WILLIAMS MUSEUM AND FESTIVAL,HISTORY MUSEUM,31.65737,-86.74566,71987.0,15228.0,AL
HANK WILLIAMS SENIOR BOYHOOD HOME AND MUSEUM,HISTORY MUSEUM,31.65737,-86.74566,71987.0,15228.0,AL
HARRIS BARRETT SCHOOL,HISTORIC PRESERVATION,32.47951,-85.76358,0.0,0.0,AL
HARTSELLE HISTORICAL SOCIETY,HISTORIC PRESERVATION,34.44638,-86.93179,0.0,0.0,AL
HARTSELLE MILITARY MUSEUM,GENERAL MUSEUM,34.44281,-86.93845,0.0,0.0,AL
HEART GALLERY OF ALABAMA,ART MUSEUM,33.51713,-86.77651,231386.0,223739.0,AL
HEART OF DIXIE RAILROAD MUSEUM,HISTORY MUSEUM,33.1092,-86.7499,1050693.0,1024873.0,AL
HELEN KELLER BIRTHPLACE,GENERAL MUSEUM,34.73802,-87.70631,261626.0,199930.0,AL
HENRY COUNTY HISTORICAL GROUP,HISTORIC PRESERVATION,31.47599,-85.21885,0.0,0.0,AL
HENRY COUNTY VETERANS MEMORIAL PARK,HISTORIC PRESERVATION,31.53708,-85.12046,9804.0,9804.0,AL
HISTORIC BETHEL BAPTIST CHURCH,HISTORIC PRESERVATION,33.5513,-86.80186,528066.0,528066.0,AL
HISTORIC DOWNTOWN ANNISTON BUSINESS ASSOCIATION,HISTORIC PRESERVATION,33.65731,-85.82986,0.0,0.0,AL
HISTORIC ESTATES LANDMARKS AND PROPERTIES,GENERAL MUSEUM,32.43436,-87.02444,0.0,0.0,AL
HISTORIC HALE COUNTY PRESERVATION SOCIETY,HISTORIC PRESERVATION,32.70357,-87.59443,0.0,0.0,AL
HISTORIC MOBILE PRESERVATION SOCIETY,HISTORIC PRESERVATION,30.68068,-88.06003,293253.0,284056.0,AL
HISTORIC NORTHPORT,HISTORIC PRESERVATION,33.22819,-87.57759,0.0,0.0,AL
HISTORIC RESTORATION SOCIETY,HISTORIC PRESERVATION,30.69597,-88.10617,0.0,0.0,AL
HISTORIC SHELBY ASSOCIATION,HISTORY MUSEUM,33.08552,-86.54245,0.0,0.0,AL
HISTORY MUSEUM OF MOBILE,HISTORY MUSEUM,30.69234,-88.07704,20453.0,20453.0,AL
HOLLY POND HISTOICAL SOCIETY,HISTORIC PRESERVATION,34.18191,-86.62915,0.0,0.0,AL
HOLT STREET BAPTIST CHURCH HISTORICAL SOCIETY,HISTORIC PRESERVATION,32.35256,-86.30851,0.0,0.0,AL
HOMER B WILSON JR VINTAGE MUSEUM,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,34.40105,-86.2544,0.0,0.0,AL
HOOVER HISTORICAL SOCIETY,HISTORIC PRESERVATION,33.40819,-86.85433,0.0,0.0,AL
HORSESHOE BEND NATIONAL MILITARY PARK,HISTORIC PRESERVATION,33.02137,-85.68971,0.0,0.0,AL
HOUSTON HISTORICAL SOCIETY,HISTORIC PRESERVATION,34.15651,-87.27872,0.0,0.0,AL
HUNTSVILLE - MADISON COUNTY ATHLETIC HALL OF FAME,HISTORIC PRESERVATION,34.72753,-86.59342,41211.0,5906.0,AL
HUNTSVILLE BOTANICAL GARDEN,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",34.71282,-86.61819,0.0,0.0,AL
HUNTSVILLE MUSEUM OF ART,GENERAL MUSEUM,34.72905,-86.58787,2024641.0,2015943.0,AL
HUNTSVILLE-MADISON COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,34.72753,-86.59342,0.0,0.0,AL
IMAGINATION PLACE,HISTORIC PRESERVATION,34.01391,-86.00513,2714683.0,1745386.0,AL
INTERNATIONAL MOTORSPORTS HALL OF FAME,GENERAL MUSEUM,33.58,-86.07354,0.0,0.0,AL
INTERNATIONAL MOTORSPORTS HALL OF FAME & MUSEUM,GENERAL MUSEUM,33.43764,-86.10313,0.0,0.0,AL
IRON & STEEL MUSEUM OF ALABAMA,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,33.26851,-87.08321,0.0,0.0,AL
IRONDALE AL HISTORICAL SOCIETY,HISTORIC PRESERVATION,33.53794,-86.70836,0.0,0.0,AL
ISABEL ANDERSON COMER MUSEUM & ARTS CENTER,ART MUSEUM,33.16453,-86.25086,40019.0,40019.0,AL
JACKSONVILLE STATE UNIVERSITY PLANETARIUM,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,33.79791,-85.76118,0.0,0.0,AL
JAN DEMPSEY ARTS CENTER,ART MUSEUM,32.61408,-85.4782,0.0,0.0,AL
JASMINE HILL GARDENS AND OUTDOOR MUSEUM,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",32.49562,-86.1874,0.0,0.0,AL
JEMISON CARNEGIE HERITAGE HALL,GENERAL MUSEUM,33.43245,-86.10316,0.0,0.0,AL
JEMISON-VAN DE GRAAFF MANSION FOUNDATION,HISTORIC PRESERVATION,33.20224,-87.56509,146509.0,146509.0,AL
JESSE OWENS MEMORIAL MUSEUM,GENERAL MUSEUM,34.43882,-87.17013,0.0,0.0,AL
JESSE OWENS MUSEUM AND PARK,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",34.53612,-87.2792,0.0,0.0,AL
JOHN SOLOMON MUSEUM OF LIVING HISTORY,GENERAL MUSEUM,34.01233,-86.01936,0.0,0.0,AL
JOHN W INZER MUSEUM,GENERAL MUSEUM,33.81868,-86.23727,0.0,0.0,AL
JONATHAN B. LOVELACE MUSEUM,GENERAL MUSEUM,32.60118,-85.49046,0.0,0.0,AL
JONES ARCHAEOLOGICAL MUSEUM,NATURAL HISTORY MUSEUM,33.20939,-87.54843,0.0,0.0,AL
JULE COLLINS SMITH MUSEUM,GENERAL MUSEUM,32.5888,-85.48474,0.0,0.0,AL
JULE COLLINS SMITH MUSEUM OF FINE ARTS,ART MUSEUM,32.5888,-85.48474,0.0,0.0,AL
KATHRYN TUCKER WINDHAM MUSEUM,GENERAL MUSEUM,31.47991,-87.33343,0.0,0.0,AL
KENTUCK ART CENTER & MUSEUM,ART MUSEUM,33.21904,-87.57842,483757.0,445388.0,AL
KILLEN HISTORICAL COMMISSION,HISTORIC PRESERVATION,34.85189,-87.55926,0.0,0.0,AL
LAGRANGE LIVING HISTORICAL ASSOCIATION,HISTORIC PRESERVATION,34.66894,-87.53617,19057.0,19057.0,AL
LAMAR COUNTY GENEALOGICAL AND HISTORICAL SOCIETY,HISTORIC PRESERVATION,33.75431,-88.10535,0.0,0.0,AL
LANDMARKS FOUNDATION OF MONTGOMERY,HISTORIC PRESERVATION,32.38218,-86.30519,849416.0,786968.0,AL
LANDMARKS OF DEKALB COUNTY,HISTORIC PRESERVATION,34.47746,-85.76825,0.0,0.0,AL
LANIER HIGH SCHOOL HISTORIC SOCIETY,HISTORIC PRESERVATION,32.86426,-85.21922,0.0,0.0,AL
LAWRENCE COUNTY HISTORICAL COMMISSION,HISTORIC PRESERVATION,34.48047,-87.29119,0.0,0.0,AL
LBWCC ART GALLERY,ART MUSEUM,31.31491,-86.46469,0.0,0.0,AL
LEDS SCENIC BYWAY MANAGEMENT TEAM,HISTORIC PRESERVATION,33.53762,-86.57852,0.0,0.0,AL
LEE COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,32.60443,-85.59934,61919.0,50467.0,AL
LEEDS HISTORICAL SOCIETY,HISTORIC PRESERVATION,33.46095,-86.58808,0.0,0.0,AL
LIMESTONE COUNTY ALABAMA ARCHIVES,HISTORIC PRESERVATION,34.80241,-86.97004,3643.0,3643.0,AL
LIMESTONE COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,34.80508,-86.98225,0.0,0.0,AL
LINDEN HISTORICAL SOCIETY,HISTORIC PRESERVATION,32.21881,-87.73882,0.0,0.0,AL
LITTLE RIVER CANYON NATIONAL PRESERVE,HISTORIC PRESERVATION,34.45604,-85.70126,0.0,0.0,AL
MACILES MUSEUM OF MISCELLANEA,GENERAL MUSEUM,33.31268,-87.94651,0.0,0.0,AL
MADISON COUNTY MILITARY HERITAGE,GENERAL MUSEUM,34.7305,-86.58595,0.0,0.0,AL
MADISON STATION HISTORICAL PRESERVATION SOCIETY,HISTORIC PRESERVATION,34.69407,-86.74919,0.0,0.0,AL
MAGNOLIA GROVE,HISTORIC PRESERVATION,32.71317,-87.59424,0.0,0.0,AL
MALONE GALLERY OF FINE ART,ART MUSEUM,31.79828,-85.95519,0.0,0.0,AL
MANN WILDLIFE LEARNING MUSEUM,GENERAL MUSEUM,32.41765,-86.27993,0.0,0.0,AL
MARENGO COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,32.49096,-87.84868,82948.0,82948.0,AL
MARENGO COUNTY HISTORY-ARCHIVES,HISTORIC PRESERVATION,32.51644,-87.83766,0.0,0.0,AL
MARENGO COUNTY SPORTS HALL OF FAME,GENERAL MUSEUM,32.49096,-87.84868,0.0,0.0,AL
MARIAN ACREE�TUCKER GALLERY,ART MUSEUM,32.63066,-87.31662,9087425.0,8587867.0,AL
MARIETTA L JOHNSON MUSEUM,HISTORY MUSEUM,30.52388,-87.90081,0.0,0.0,AL
MARION COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,34.16018,-87.99838,5970.0,5970.0,AL
MARSHALL COUNTY SPORTS HALL OF FAME,HISTORY MUSEUM,34.20111,-86.17222,14523.0,14523.0,AL
MARY G. HARDIN CENTER FOR CULTURAL ARTS,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,34.01391,-86.00513,0.0,0.0,AL
MCCOY CENTER FOR COMMUNITY SERVICE,HISTORIC PRESERVATION,33.5115,-86.84821,96402.0,95811.0,AL
MCDOWELL ENVIRONMENTAL CENTER,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",34.00155,-87.38654,0.0,0.0,AL
MCWANE SCIENCE CENTER,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,33.51539,-86.80816,10522096.0,8814675.0,AL
